FID	IID	score.auto	score.grid.1	score.grid.2	score.grid.3	score.grid.7	score.grid.8	score.grid.9	score.grid.10	score.grid.11	score.grid.12	score.grid.13	score.grid.14	score.grid.15	score.grid.16	score.grid.17	score.grid.23	score.grid.24	score.grid.25	score.grid.26	score.grid.27	score.grid.28	score.grid.29	score.grid.30	score.grid.31	score.grid.39	score.grid.40	score.grid.41	score.grid.42	score.grid.43	score.grid.44	score.grid.45	score.grid.47	score.grid.53	score.grid.54	score.grid.55	score.grid.56	score.grid.57	score.grid.58	score.grid.59	score.grid.60	score.grid.61	score.grid.62	score.grid.68	score.grid.69	score.grid.70	score.grid.71	score.grid.72	score.grid.73	score.grid.74	score.grid.75	score.grid.76	score.grid.78	score.grid.84	score.grid.85	score.grid.86	score.grid.87	score.grid.88	score.grid.89	score.grid.90	score.auto.shaPRS	score.grid.1.shaPRS	score.grid.2.shaPRS	score.grid.9.shaPRS	score.grid.10.shaPRS	score.grid.11.shaPRS	score.grid.12.shaPRS	score.grid.13.shaPRS	score.grid.14.shaPRS	score.grid.15.shaPRS	score.grid.17.shaPRS	score.grid.24.shaPRS	score.grid.25.shaPRS	score.grid.26.shaPRS	score.grid.27.shaPRS	score.grid.28.shaPRS	score.grid.29.shaPRS	score.grid.30.shaPRS	score.grid.31.shaPRS	score.grid.32.shaPRS	score.grid.33.shaPRS	score.grid.40.shaPRS	score.grid.41.shaPRS	score.grid.42.shaPRS	score.grid.43.shaPRS	score.grid.44.shaPRS	score.grid.45.shaPRS	score.grid.46.shaPRS	score.grid.47.shaPRS	score.grid.54.shaPRS	score.grid.55.shaPRS	score.grid.56.shaPRS	score.grid.57.shaPRS	score.grid.58.shaPRS	score.grid.59.shaPRS	score.grid.60.shaPRS	score.grid.61.shaPRS	score.grid.62.shaPRS	score.grid.69.shaPRS	score.grid.70.shaPRS	score.grid.71.shaPRS	score.grid.72.shaPRS	score.grid.73.shaPRS	score.grid.74.shaPRS	score.grid.75.shaPRS	score.grid.76.shaPRS	score.grid.77.shaPRS	score.grid.78.shaPRS	score.grid.85.shaPRS	score.grid.86.shaPRS	score.grid.87.shaPRS	score.grid.88.shaPRS	score.grid.89.shaPRS	score.grid.90.shaPRS	prscs.phi1e+00	prscs.shaPRS.phi1e+00	prscsx.META.phi1e+00	prscsx.EAS.phi1e+00	prscsx.EUR.phi1e+00	prscs.phi1e-02	prscs.shaPRS.phi1e-02	prscsx.META.phi1e-02	prscsx.EAS.phi1e-02	prscsx.EUR.phi1e-02	prscs.phi1e-04	prscs.shaPRS.phi1e-04	prscsx.META.phi1e-04	prscsx.EAS.phi1e-04	prscsx.EUR.phi1e-04	prscs.phi1e-06	prscs.shaPRS.phi1e-06	prscsx.META.phi1e-06	prscsx.EAS.phi1e-06	prscsx.EUR.phi1e-06	prscs.phiauto	prscs.shaPRS.phiauto	prscsx.META.phiauto	prscsx.EAS.phiauto	prscsx.EUR.phiauto	SBayesRC	PRSice2.0.1	PRSice2.0.4	PRSice2.0.7	PRSice2.0.9	PGS000055	PGS000074	PGS000146	PGS000147	PGS000148	PGS000149	PGS000150	PGS000151	PGS000154	PGS000367	PGS000368	PGS000369	PGS000370	PGS000371	PGS000372	PGS000373	PGS000374	PGS000375	PGS000720	PGS000734	PGS000765	PGS000785	PGS000801	PGS000802	PGS001776	PGS001802	PGS002013	PGS002252	PGS002265	PGS002742	PGS002743	PGS002744	PGS002758	PGS003386	PGS003395	PGS003431	PGS003432	PGS003433	PGS003434	PGS003435	PGS003436	PGS003439	PGS003739	PGS003760	PGS003850	PGS003851	PGS003852	PGS003979	PGS004240	PGS004243	PGS004300	PGS004302	PGS004303	PGS004445	PGS004515	PGS004580	PGS004586	PGS004689	PGS004880	PGS004904	PGS004912	PHENO
VN_01_00_0660	VN_01_00_0660	-0.0169653	-0.0624554	-0.0721308	0.00643499	-0.314283	-0.362066	-0.392846	-0.396419	-0.400984	-0.397156	-0.0716025	-0.0422059	0.0162194	-0.289258	-0.41487	-0.0205706	-0.251288	-0.517167	-0.655394	-0.699321	-0.732916	-0.768603	-0.757236	-0.232015	-0.295005	-0.0573119	-0.103872	0.0798027	-0.168881	-0.289998	-0.355198	-0.397553	-0.356146	-0.464705	-0.4953	-0.525136	-0.52857	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	-0.551755	0.0900114	0.0875245	-0.11079	-0.0560026	0.266937	0.0995728	0.0540708	0.0119747	-0.0282496	-0.0651078	-0.0613019	-0.0566769	-0.0883076	-0.0805569	0.083119	-0.0235444	0.0461516	0.0249715	-0.00516205	-0.0268556	-0.0444519	0.00929319	-0.0268816	-0.0481793	-0.0540034	-0.0681543	0.0475206	0.243247	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-0.0369317	-2.16568	0.0424395	-0.380815	-2.18955	0.748929	-0.911602	-0.00160916	-0.0351888	-1.00637	0.461994	-0.343066	0.0187306	0.0170478	-0.175158	0.134361	-0.0354265	0.00121547	0.0235584	-0.00785089	0.0391505	-0.235543	-0.0329674	0.00228832	-0.134212	0.0845556	-0.585098748042	-4.28571088	-5.9559252	-9.2150126	0.929476025	-0.425294	6.88867	2.04979	17.0	2.04	3.07276	26.0	9.0	20.4088	3.8166	3.8166	4.0094	4.301	1.55611	1.8659	0.102845	0.2116	-0.0744688	4.928	3.7699	3.7699	496.89	1.537	2.099	4.22862	0.0989959	0.00664325	6.775	5.0077	5.211	6.122	5.473	-0.997179	0.626383	0.167244	-0.255411	-0.904852	-0.8377	0.443399	-2.46753	4.52126	5.0077	4.216	2.84486	0.434	0.00828604	-0.0665568	-0.230121	4.17446	3.88236	-0.0570685	-0.0869231	-0.130622	-0.196534	-0.0158645	-0.153489	-13.519	-0.609148	0.350829	6.976	-0.7719	0
VN_01_00_0661	VN_01_00_0661	0.817448	0.595327	0.64357	0.636071	0.13112	0.0184859	-0.0462944	-0.0758979	-0.0879929	-0.0918519	0.56644	0.622151	0.831997	0.479971	0.220735	0.51163	0.643893	0.328297	0.0927369	-0.0499139	-0.113942	-0.192372	-0.196235	0.54122	-0.0313891	0.59149	0.549247	0.895018	0.524364	0.316595	0.111361	-0.0279506	0.421497	0.172046	0.0503181	-0.0138138	-0.0443109	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	-0.069939	0.641925	0.549689	0.572691	0.0956524	0.802209	0.724207	0.496208	0.326839	0.225214	0.166034	0.156191	0.273108	0.21361	0.205984	0.331849	0.481223	0.517705	0.353144	0.222164	0.158377	0.126286	0.313007	0.236822	0.191019	0.165999	0.15999	0.49292	0.811841	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	0.585506	-0.660611	0.454287	0.515189	-0.60693	1.13548	-0.0577226	0.270144	0.262291	-0.096256	0.46809	-0.0788716	0.116521	0.0998778	0.126901	0.145126	0.0507808	0.0318422	0.0384116	0.0625185	0.0575474	-0.0271472	0.089466	0.0625466	0.0884648	0.0920046	0.5034558576756	-4.06061577	-4.81466942	-9.22545316	0.521218595	0.121621	6.3241	2.21352	15.0	2.629	3.90459	28.0	7.0	15.4675	4.4088	4.4088	4.5052	4.7928	1.15902	1.63861	0.0811381	-0.2451	-0.0549367	5.153	4.3159	4.3159	486.89	2.29	2.258	3.87763	-0.51558	-0.00851334	7.1899	5.5434	6.377	6.848	6.523	-0.859273	1.38886	0.199687	0.200172	-0.384855	-0.38994	0.421507	4.30305	4.53363	5.5434	4.729	2.80813	0.847	0.255002	0.634658	0.139464	4.67768	4.06318	0.245612	-0.114299	-0.11807	-0.393004	-0.0340344	-0.0576999	-12.141	-0.722879	0.070944	7.549	-0.6929	0
VN_01_00_0662	VN_01_00_0662	0.707119	0.523652	0.518466	0.459776	0.248271	0.124365	0.0605933	0.0232899	0.00525334	0.00498916	0.51157	0.505202	0.745251	0.551312	0.367609	0.411509	0.728452	0.464803	0.258029	0.135289	0.0605869	0.00283113	-0.00567993	0.46808	0.109125	0.518402	0.474025	0.75559	0.658021	0.468584	0.326546	0.182399	0.627678	0.436929	0.324268	0.251076	0.242201	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.195174	0.809303	0.468773	0.470186	0.178915	0.714709	0.845465	0.655216	0.470495	0.35619	0.293623	0.254087	0.401871	0.337898	0.336739	0.556604	0.460858	0.658328	0.479987	0.336985	0.259845	0.220488	0.470518	0.361041	0.309425	0.273762	0.271127	0.601667	0.74487	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	0.785778	-1.04248	0.245998	0.276016	-1.00145	0.895288	-0.317994	0.261068	0.259413	-0.201993	0.475988	-0.0159653	0.137111	0.108992	0.10291	0.15939	0.0737712	0.0585272	0.0504069	0.0927637	0.0511245	0.0454223	0.106506	0.0806229	0.109588	0.100183	0.1644512245548	6.3525374	6.38510603	5.62769744	23.3930035	-0.189998	6.07603	1.8701	14.0	2.13	2.85571	25.0	5.0	19.5138	4.2536	4.2536	4.4547	4.7463	1.00642	1.37269	0.114075	-0.0212	-0.0389516	5.176	4.0227	4.0227	480.84	1.795	2.024	3.584	0.0566254	0.00301196	7.4192	5.2831	6.093	6.967	6.386	-0.857293	0.803809	0.248715	-0.0611541	-0.755939	-0.664557	0.135292	-3.135	4.43968	5.2831	4.514	3.79261	0.629	0.161756	-0.206442	0.0364927	4.71476	3.99932	0.252648	-0.323921	-0.129242	-0.177725	-0.0125933	0.0903494	-12.06	-0.802374	0.127524	7.297	-0.0931	0
VN_01_00_0673	VN_01_00_0673	0.165169	0.0422581	0.00938863	-0.0251885	-0.146825	-0.185085	-0.200951	-0.21326	-0.208104	-0.213366	0.0305897	-0.032319	0.19097	-0.0279739	-0.161685	0.0974662	0.0834893	-0.222653	-0.270014	-0.351732	-0.379909	-0.398235	-0.391993	0.00764486	-0.12132	0.05495	0.0198017	0.272835	0.0664149	-0.0493885	-0.128841	-0.161496	-0.0270649	-0.159466	-0.198686	-0.22325	-0.211841	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	-0.240125	0.000948995	-0.0991896	-0.273547	-0.045493	0.106998	0.0272625	-0.0474543	-0.0758143	-0.0709338	-0.0642119	-0.0703247	-0.0936174	-0.121747	-0.0919752	-0.0310826	-0.189745	-0.0288744	-0.0626875	-0.0535818	-0.0599634	-0.0483452	-0.0727189	-0.0807855	-0.0715217	-0.0702192	-0.0656098	-0.0320074	0.146326	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-0.0142025	-2.25972	-0.175859	-0.326225	-2.0349	0.364561	-0.864161	-0.0664838	-0.148204	-0.940853	0.0563488	-0.153356	0.0005434	-0.0298871	-0.133476	-0.0302108	-0.0076198	-0.0118846	-0.0023178	-0.0278925	-0.0123475	-0.206595	-0.0255309	-0.000436501	-0.0999074	-0.0260998	-0.2056519611324	-0.584805517	-1.52188452	-11.6517901	-3.82195119	-1.0753	6.43669	1.65844	15.0	2.092	2.99574	21.0	11.0	21.3558	3.8021	3.8021	3.9011	4.1915	1.21684	1.61281	-0.116887	-0.6414	-0.0740032	4.58	3.5749	3.5749	480.77	1.411	2.206	3.578	-0.464617	-0.00810042	6.8629	4.8201	4.745	6.053	5.233	-1.03147	1.0018	0.133148	0.276414	-0.821892	-0.772991	0.639496	-1.06395	3.31452	4.8201	3.987	1.6874	0.171	-0.0977211	-0.56606	-0.239671	3.92219	3.37656	0.181299	-0.323435	-0.0762492	-0.196336	-0.0207725	-0.11413	-13.257	-0.639902	0.315444	6.509	-1.491	0
VN_01_00_0674	VN_01_00_0674	0.0811347	0.332437	0.329522	0.24466	-0.0574405	-0.124457	-0.162368	-0.173998	-0.181424	-0.187756	0.336809	0.306381	0.0558099	-0.0189199	-0.0718044	0.186959	-0.0230753	-0.138932	-0.223175	-0.274467	-0.314079	-0.33603	-0.355875	0.286233	-0.100861	0.334147	0.213819	0.113522	0.0325657	0.00706222	-0.0573652	-0.132599	0.0089156	-0.0859136	-0.133274	-0.17179	-0.175591	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	-0.190703	0.447395	0.261006	0.268806	0.0543746	0.613785	0.526116	0.36173	0.260963	0.171419	0.118364	0.0899035	0.20167	0.143285	0.148707	0.342972	0.34759	0.379131	0.270922	0.178247	0.106229	0.0816264	0.262284	0.179758	0.121726	0.0985709	0.0931476	0.306927	0.53251	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	0.513928	-1.52689	0.0208704	0.0913569	-1.43136	0.761055	-0.445256	0.206082	0.197598	-0.521542	0.450681	-0.104178	0.0699319	0.079912	-0.0502967	0.176745	0.0230797	0.0290492	0.0235635	0.0210148	0.0546503	-0.190092	0.0635173	0.0394996	-0.0298697	0.0826434	-0.1899832164144	-0.765150743	-4.30949996	-9.79264243	-0.287728404	-0.425614	7.66719	2.53346	22.0	2.244	4.02846	30.0	11.0	23.2484	4.7131	4.7131	4.7131	4.948	1.2158	1.7223	0.0287525	-0.2421	-0.0631029	5.19	4.2394	4.2394	568.61	1.853	2.115	4.39393	-0.310859	0.00392485	6.5578	5.0273	5.162	6.257	5.695	-0.662621	0.843945	0.170466	0.43374	-0.128025	-0.055904	0.337797	-3.97866	3.64368	5.0273	4.724	2.58937	0.103	0.224385	0.296232	0.0664926	4.63656	4.22994	0.229202	0.033185	0.0901185	-0.162862	-0.0110384	0.0722215	-10.297	-0.540522	0.373962	6.897	-0.8917	0
VN_01_00_0675	VN_01_00_0675	-0.167553	-0.319188	-0.418252	-0.53122	-0.0913077	-0.0754811	-0.105439	-0.111127	-0.12641	-0.131829	-0.301594	-0.41675	-0.0862051	-0.164691	-0.161181	-0.318393	-0.0974286	-0.249216	-0.241414	-0.268211	-0.302314	-0.303923	-0.307181	-0.459645	-0.0196167	-0.294662	-0.435237	-0.077738	-0.0659111	-0.0315042	-0.0154832	-0.0255292	-0.0672545	-0.0648206	-0.0570002	-0.0678063	-0.0558818	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	-0.0775425	0.00865048	-0.547299	-0.457766	0.051624	-0.159539	0.000918979	-0.00868107	0.032158	0.0597035	0.0338163	0.0528973	0.036267	0.0259783	0.0229252	-0.398423	-0.402588	-0.0476136	0.0152059	0.0754661	0.0866939	0.0942655	0.0521942	0.10311	0.109472	0.100177	0.0957772	-0.367997	-0.12384	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-0.279139	-2.55135	-0.963433	-0.56835	-2.57307	0.42079	-0.852692	-0.259728	-0.0944474	-0.912673	0.294579	-0.234385	-0.0230306	0.0412961	-0.125845	0.122993	-0.0223653	0.00262895	-0.0228486	-0.0560897	-0.00433288	-0.153284	-0.0361237	0.00404765	-0.0945664	0.0529577	-0.974436351732	-2.19536684	-4.75473537	-10.3952752	-5.00576129	-1.04229	5.92439	1.85992	17.0	2.253	2.82857	24.0	7.0	17.452	3.3597	3.3597	3.5037	3.7426	1.40643	1.76188	0.103013	-0.0582	-0.0653884	4.401	3.2734	3.2734	436.28	1.394	2.405	4.31593	-0.25903	-0.0010114	5.6269	4.3027	4.64	5.627	4.961	-0.87642	0.364093	0.0992305	0.187383	-0.788375	-0.727361	0.272675	-1.50108	4.08314	4.3027	3.728	2.79947	-0.959	-0.167467	-0.44384	-0.165597	3.61684	3.20428	-0.169146	-0.0278801	-0.150003	-0.23353	-0.0198435	-0.0436581	-7.565	-0.973537	0.138242	6.395	-1.6917	0
VN_01_00_0676	VN_01_00_0676	0.777189	0.678021	0.872091	0.768031	0.0604155	-0.0806873	-0.158304	-0.198139	-0.202917	-0.215379	0.652268	0.714803	0.770933	0.421066	0.148894	0.721066	0.583464	0.197314	-0.0545166	-0.24569	-0.324459	-0.377055	-0.395168	0.665579	-0.098788	0.66915	0.735292	0.845842	0.54302	0.27065	0.0557429	-0.1133	0.394366	0.0889973	-0.0629173	-0.134721	-0.160297	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	-0.182946	0.736723	0.69809	0.538906	0.0797118	1.05266	0.840875	0.591173	0.400524	0.25272	0.172024	0.140672	0.253691	0.194318	0.172424	0.679302	0.640616	0.643275	0.448419	0.299661	0.202463	0.150345	0.42127	0.30665	0.208203	0.177506	0.159862	0.704339	0.994818	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	0.981512	-1.72812	0.35317	0.466264	-1.75124	1.39884	-0.507883	0.217425	0.237703	-0.652417	0.534686	-0.0740706	0.0655062	0.096898	0.00701377	0.151673	0.0581445	0.0532544	0.0550933	0.0651057	0.0439702	-0.0852135	0.0928838	0.0827484	-0.00151504	0.121513	0.3754308095244	1.87452054	1.21903643	-3.73740467	15.2078953	0.135794	6.51905	2.40291	19.0	2.519	3.36455	29.0	10.0	26.0936	4.0599	4.0599	4.216	4.46	1.70332	1.94545	0.05538	-0.2102	-0.0394085	5.271	3.682	3.682	495.6	1.93	2.819	4.48487	-0.159294	-0.00108612	6.6094	4.7967	5.618	6.152	5.723	-0.714818	0.531164	0.286182	0.391596	-0.104178	-0.00229126	0.276223	1.59283	3.91165	4.7967	4.173	3.8543	0.625	0.062528	0.210569	-0.109586	4.51174	4.04038	0.086907	-0.143681	0.0503362	-0.101565	-0.0106672	0.255436	-8.235	-0.560784	0.464686	6.883	-0.8284	0
VN_01_00_0677	VN_01_00_0677	0.141401	-0.213163	-0.150219	-0.167972	-0.0233827	-0.0423608	-0.0551817	-0.0543649	-0.0648025	-0.0702872	-0.210764	-0.174653	0.188347	0.0681378	-0.00791992	-0.235332	0.168593	0.00586598	-0.0630145	-0.101318	-0.117474	-0.155163	-0.148096	-0.238563	-0.0313532	-0.216302	-0.153504	0.161224	0.103754	0.0137184	0.000123011	-0.023795	0.0787285	0.0162927	-0.0281704	-0.03342	-0.0424561	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	-0.0685876	0.125596	-0.408498	-0.443744	0.0665867	-0.0866852	0.0340242	0.0417163	0.0682665	0.0896463	0.0796147	0.0881849	0.113684	0.111456	0.121004	-0.199093	-0.378348	0.00290925	0.013843	0.0523818	0.0638557	0.0678797	0.0597634	0.0746581	0.0858053	0.0844421	0.090572	-0.292548	-0.161979	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-0.279176	-1.75152	-0.281022	0.00241012	-1.55124	0.725163	-0.411126	0.0492218	0.0791341	-0.428854	0.368839	-0.0913804	0.032781	0.00614621	0.0141174	0.0880184	-0.0299394	0.00388341	-0.0303651	-0.0313709	0.00213611	-0.0603035	0.0353797	-0.0169818	-0.0276755	0.0298877	-0.3925131248136	-1.77589814	-5.42836316	-13.5688455	-2.14003569	-0.724992	6.33889	1.58823	12.0	1.83	2.63076	23.0	6.0	16.4613	3.94	3.94	4.03	4.3657	0.963344	1.38646	0.0737052	-0.4234	-0.0726254	5.199	3.7262	3.7262	491.36	1.525	1.882	3.9704	-0.133664	0.00205539	6.5895	4.6776	5.428	6.136	5.757	-0.599168	0.609294	0.165346	0.492084	0.112575	0.207818	0.664134	9.79075	4.21678	4.6776	4.109	2.02637	0.372	0.132851	0.499943	0.129428	4.25062	3.81689	0.0051028	-0.388028	-0.291345	-0.170996	-0.0137759	0.339725	-10.462	-0.812368	0.515649	6.923	-1.2932	0
VN_01_00_0680	VN_01_00_0680	0.386745	0.653533	0.664033	0.603182	0.11727	0.0423375	-0.00194531	-0.0152385	-0.0295	-0.032268	0.648755	0.655335	0.399976	0.294783	0.165245	0.698502	0.35625	0.154812	0.0740304	-0.00757141	-0.0565075	-0.116114	-0.103041	0.619256	0.0163095	0.653367	0.577779	0.439934	0.292442	0.221267	0.11675	0.0349239	0.243285	0.134336	0.0674949	0.0468875	0.018567	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	-0.000308242	0.656964	0.557531	0.450381	0.117721	0.760354	0.661005	0.547035	0.383907	0.273672	0.20078	0.151992	0.271082	0.207784	0.193815	0.597783	0.478142	0.494933	0.400087	0.276893	0.200209	0.154625	0.379825	0.284689	0.226738	0.18616	0.177263	0.585434	0.77315	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	0.657661	-1.89825	-0.275023	-0.0117656	-1.80865	0.48632	-0.611438	0.0772022	0.183792	-0.466875	0.264498	-0.0214507	0.117051	0.10616	0.00889888	0.0887188	0.0497729	0.0594937	0.053968	0.0618922	0.0399439	-0.107447	0.101523	0.0848005	0.044377	0.0528924	0.03785503559268	-0.128851283	-2.33589414	-7.39927874	-1.52780461	-0.246792	6.41436	2.40677	23.0	2.56	3.55319	30.0	7.0	25.3576	3.8457	3.8457	3.8457	4.0892	1.6503	2.02256	-0.00852134	-0.0832	-0.0104691	4.881	3.6016	3.6016	488.84	1.821	2.675	4.47682	-0.0399942	-0.0003514	6.2872	4.6405	5.199	6.037	5.43	-0.88289	0.539292	0.264606	0.252064	-0.216474	-0.157487	0.201797	2.57622	4.2049	4.6405	3.824	2.63403	0.364	-0.0727745	-0.30035	-0.176029	3.99972	3.59963	0.398575	-0.169136	0.0841393	-0.253575	-0.0216038	0.0693974	-10.032	-0.333466	0.193793	6.241	0.0327	0
VN_01_00_0681	VN_01_00_0681	0.471343	0.785375	0.741547	0.652702	0.106403	-0.0392984	-0.141882	-0.194605	-0.213257	-0.229076	0.772843	0.726766	0.466088	0.304072	0.0952994	0.648873	0.340572	0.103356	-0.0591785	-0.251568	-0.348556	-0.420262	-0.443566	0.692242	-0.0871694	0.799781	0.699919	0.539544	0.408794	0.268449	0.108099	-0.0822271	0.303112	0.116047	-0.000653761	-0.0805188	-0.129607	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	-0.153017	0.404627	0.367367	0.158427	-0.0734438	0.663432	0.553351	0.317804	0.190393	0.0790269	-0.0367216	-0.103221	-0.029262	-0.106052	-0.128607	0.420346	0.373991	0.456908	0.333792	0.219489	0.120216	0.0525409	0.276908	0.176333	0.0832291	0.0291682	0.00288846	0.390156	0.611934	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	0.443861	-1.88489	-0.20686	-0.0681081	-1.68701	0.900754	-0.654317	-0.000778473	-0.0133963	-0.613788	0.273884	-0.0970223	0.0642816	0.0192681	-0.0232617	0.0518877	0.0738059	0.0542663	0.0372217	0.0356529	0.0343328	-0.0644247	0.0188839	0.0412162	0.0114278	0.0481718	0.0587199888696	-5.54197066	-5.50743175	-9.3501091	1.49107712	-0.480512	6.07284	2.37992	22.0	2.437	3.52925	27.0	10.0	25.2167	4.2734	4.2734	4.4295	4.6672	1.13346	1.406	-0.0408754	0.1058	-0.0215364	4.823	4.0123	4.0123	477.92	1.806	2.5620000000000003	5.27011	-0.475142	-0.00708917	6.8665	5.2208	5.743	6.38	5.921	-1.02669	0.727997	0.286883	0.141436	-0.320097	-0.326725	0.486979	-0.185046	4.23889	5.2208	4.557	4.56722	0.021	0.114918	0.279477	0.00276743	4.63509	4.0996	0.170478	0.0646627	-0.114024	-0.260609	-0.0241595	-0.12753	-8.792	-0.661574	0.178471	6.975	-0.6848	0
