IID	PGS004784	PGS002764	PGS004783	PGS002334	PGS002700	PGS002455	PGS002504	PGS000936	PGS002651	PGS002406	PGS002553	PGS002602
VN_03_00_0544	-0.173175	-0.608177	-0.319692	-0.0628195	-0.014565	-42.4163	-167.858	0.890626	-0.0727905	-7.10238	0.283677	0.22871
VN_03_00_0548	0.538098	-0.154187	0.105193	-0.000584258	0.070769	-44.6032	-172.655	1.15762	0.131982	-8.54215	0.934794	0.901388
VN_03_00_0549	0.605267	0.201514	0.303901	0.0393473	0.115159	-43.6256	-163.139	1.59182	0.217611	-7.93637	0.88327	0.752295
VN_03_00_0550	0.295628	-0.593908	-0.23923	-0.0280529	0.047506	-44.4962	-175.158	0.908335	-0.000572082	-8.20595	0.208992	0.233278
VN_03_00_0551	-0.0257119	-0.50736	-0.405847	-0.101263	-0.054611	-42.4675	-168.727	0.371502	0.044686	-8.4206	0.225153	0.136495
VN_03_00_0692	0.0423077	-0.393738	-0.358729	-0.0778586	0.011861	-44.3796	-173.733	0.755175	-0.00107909	-9.1452	0.0823886	0.0840865
VN_03_00_0693	0.166428	-0.53163	-0.206905	-0.0703776	0.050334	-42.1076	-155.562	1.0484	0.19837	-8.85632	0.589094	0.624094
VN_03_00_0696	0.737289	-0.289685	0.0649056	0.00795429	0.079647	-43.8293	-156.049	0.722671	0.066489	-9.11999	0.662721	0.65186
VN_03_00_0697	-0.212096	-0.415593	-0.394246	-0.0434667	0.047783	-43.8467	-161.263	0.796312	-0.00664582	-8.10936	0.470486	0.413429
VN_03_00_0701	-0.182894	-0.597653	-0.385752	-0.0739276	-0.027311	-44.3665	-163.549	0.202021	-0.0113598	-7.6784	0.476255	0.501224
VN_03_00_0703	-0.065929	-0.589399	-0.3843	-0.106235	-0.008563	-46.1011	-175.994	0.704883	0.108564	-8.59392	0.534647	0.538054
VN_03_00_0707	0.172136	-0.055425	-5.4777e-05	-0.0486882	0.073129	-46.7896	-168.176	0.855236	0.00459066	-9.87937	-0.092856	-0.0669458
VN_03_00_0711	0.417095	0.0518495	0.326042	-0.012978	0.073259	-44.1644	-172.75	1.05684	0.206179	-8.11474	1.16427	1.13496
VN_03_00_0712	0.0491397	-0.486811	-0.318731	-0.0744621	-0.005804	-46.4156	-169.643	0.921547	-0.055908	-9.53661	0.573258	0.486076
VN_03_00_0713	0.0700001	-0.784719	-0.274361	-0.0337733	-0.020501	-44.0182	-169.025	0.881135	0.0497189	-8.80516	0.352629	0.211443
VN_03_00_0714	0.0371515	-0.353317	-0.324327	-0.0695952	-0.009428	-47.9145	-165.053	0.511328	0.0397295	-9.61281	0.296711	0.216794
VN_03_00_0715	0.746664	-0.202957	0.297525	0.0214851	0.084886	-42.8747	-163.797	0.936341	0.243682	-8.31059	0.980337	0.914125
VN_03_00_0716	0.0117532	-0.410179	-0.29034	-0.0613376	0.006283	-47.0215	-175.376	0.764513	0.0589962	-9.03717	0.224988	0.298706
VN_03_00_0718	0.440488	-0.389353	0.104475	0.0241657	0.070359	-43.5338	-164.565	1.01818	0.181307	-8.98113	0.266725	0.327471
VN_03_00_0720	0.271454	-0.160368	-0.0880986	-0.0251089	0.054193	-46.6044	-177.755	1.62011	0.215435	-7.67132	0.414592	0.429781
VN_03_00_0722	0.00671885	-0.423464	-0.0896964	-0.0291341	0.041777	-42.7291	-160.991	1.16691	0.0664351	-7.91714	-0.0324392	0.0419428
VN_03_00_0723	0.316875	0.0108057	0.0559283	-0.0210157	0.086865	-45.2476	-172.874	0.60392	0.0605796	-8.55305	0.19171	0.109992
VN_03_00_0724	0.0817004	-0.354935	-0.247356	-0.0644327	0.024945	-44.9206	-172.856	0.795673	0.184688	-8.66602	0.606107	0.533719
VN_03_00_0725	0.177554	-0.387417	-0.178577	-0.0369035	0.049976	-45.0511	-159.03	0.643964	-0.00413619	-9.09571	0.440824	0.365326
VN_03_00_0726	0.204141	-0.445082	-0.221215	-0.0397423	0.04761	-46.4154	-173.602	1.21122	0.0520256	-9.10618	0.18991	0.262661
VN_03_00_0727	-0.137712	-0.596268	-0.222542	-0.0739696	0.017871	-45.0793	-168.034	0.799325	0.0451484	-7.68735	0.711683	0.772927
VN_03_00_0728	-0.106	-0.406676	-0.225611	-0.0501755	0.018758	-46.3145	-175.606	0.445434	0.0389551	-9.486	-0.0987978	-0.0619438
VN_03_00_0729	0.456504	-0.0238795	0.00808279	-0.0152337	0.068211	-47.9133	-178.544	0.379624	-0.0148024	-9.45148	0.562855	0.436962
VN_03_00_0731	0.0423258	-0.367561	-0.259965	-0.0283264	0.038237	-43.8328	-178.75	0.734505	0.055761	-6.6214	0.232725	0.301371
VN_03_00_0733	0.0797838	-0.666278	-0.0833297	-0.000636623	0.05632	-44.8581	-171.145	0.999097	0.174324	-8.81474	0.435189	0.301558
VN_03_00_0734	-0.0464088	-0.0566197	-0.111474	-0.0477355	0.034985	-45.9847	-164.576	0.634403	-0.0222159	-8.6022	0.596163	0.486862
VN_03_00_0736	0.319334	-0.205709	-0.175303	-0.106938	-0.026476	-43.9294	-171.085	0.673689	0.152685	-8.68203	-0.0318504	0.0435567
VN_03_00_0737	0.147261	-0.219671	-0.115615	-0.00823839	0.057438	-41.6409	-151.39	0.535725	0.077879	-6.80559	0.379098	0.365807
VN_03_00_0741	0.166006	-0.228503	-0.108814	-0.0605604	0.030941	-45.5873	-170.215	0.934081	-0.0322846	-9.48686	-0.0863643	-0.161162
VN_03_00_0746	-0.072494	-0.467098	-0.336647	-0.0451719	-0.000908	-43.8104	-170.431	0.951727	0.0788148	-6.33529	0.589531	0.633616
VN_03_00_0748	0.541162	-0.425637	0.162444	-0.00104725	0.10754	-46.1816	-171.398	1.21068	0.288713	-8.71773	0.896819	0.818413
VN_03_00_0749	0.533992	0.204295	0.239576	0.0139615	0.117019	-44.2329	-166.479	1.48082	0.179264	-8.71232	0.527213	0.476538
VN_03_00_0751	0.261562	-0.0254333	0.0614999	-0.0457364	0.0554	-44.7096	-167.07	0.828302	0.111419	-8.89424	0.296152	0.353261
VN_03_00_0752	0.0107461	-0.161052	-0.173766	-0.0587396	0.022897	-47.3912	-178.292	1.05972	0.120082	-9.12687	0.527883	0.547703
VN_03_00_0754	0.518657	0.264141	0.247352	-0.0163207	0.068614	-47.3256	-175.938	0.98706	0.120781	-9.04329	0.576671	0.487283
VN_03_00_0755	0.05271	-0.322735	-0.0544991	-0.0436774	0.0718	-44.568	-165.334	0.916525	0.127118	-7.94854	0.498822	0.514826
VN_03_00_0756	-0.270857	-0.449559	-0.428396	-0.0650917	0.0157	-44.9872	-169.545	0.570534	-0.0156317	-7.74685	-0.126089	-0.142376
VN_03_00_0758	0.234422	-0.072174	-0.157729	-0.0333814	0.023091	-43.3591	-173.685	0.786028	0.0502554	-7.9071	0.951624	0.792901
VN_03_00_0759	0.615254	0.357391	0.37905	0.0514714	0.11473	-42.0922	-167.467	1.34526	0.320152	-6.48696	0.801477	0.773239
VN_03_00_0761	0.241939	-0.254449	-0.0864847	-0.0139549	0.045258	-43.7228	-174.707	0.730669	0.139315	-8.27911	0.416898	0.365727
VN_03_00_0762	0.473916	-0.376369	0.0036648	0.011553	0.089994	-45.4191	-172.741	1.13842	0.158801	-8.29563	0.714249	0.630358
VN_03_00_0763	0.346334	-0.304985	-0.264483	-0.0682528	0.00426	-44.604	-175.425	1.0751	0.0693412	-7.30839	0.22608	0.134794
VN_03_00_0764	0.182585	-0.0968652	-0.0445154	-0.00764208	0.050571	-40.7889	-155.815	1.05914	0.136993	-5.64651	0.790543	0.733562
VN_03_00_0765	0.158901	-0.174201	-0.164473	-0.0302222	0.0336	-46.327	-172.014	0.787371	0.0541291	-8.8192	-0.0848179	-0.14116
VN_03_00_0766	0.440568	-0.364761	0.0736386	-0.0131566	0.086764	-45.7253	-177.712	1.2844	0.323277	-8.76917	0.786435	0.738284
VN_03_00_0767	0.295224	-0.678513	-0.0289194	-0.0259795	0.030267	-43.1065	-168.985	0.840877	0.164466	-9.13714	0.604714	0.682452
VN_03_00_0768	0.323795	-0.618194	-0.242237	-0.0413477	-0.005345	-43.4876	-169.284	1.09822	0.0568844	-9.40854	-0.108858	-0.077461
VN_03_00_0778	-0.29114	-1.12673	-0.66746	-0.119919	-0.072223	-43.7581	-166.67	0.658604	0.00500581	-10.0252	-0.344032	-0.206743
VN_03_00_0785	0.389167	-0.340028	0.0288414	-0.0148661	0.073308	-45.5575	-173.822	1.58896	0.231714	-8.98771	0.622721	0.610065
VN_03_00_0786	-0.0169642	-0.366093	-0.137663	-0.0383627	0.037373	-45.2058	-172.441	0.53648	0.0708196	-8.32393	0.554289	0.466705
VN_03_00_0787	-0.176149	-0.838664	-0.555093	-0.107243	-0.039982	-45.8319	-173.976	0.612028	-0.0454281	-8.421	0.398376	0.337242
VN_03_00_0788	0.278612	-0.159796	-0.103965	-0.0230015	0.05315	-44.9588	-170.63	0.61093	0.131732	-8.76073	0.866857	0.904406
VN_03_00_0789	0.796033	0.219327	0.45756	0.0539246	0.144669	-43.4167	-171.452	1.24282	0.241469	-8.56569	1.25296	1.13779
VN_03_00_0790	0.0440568	-0.0889938	0.192165	-0.0137094	0.063845	-44.9951	-171.866	1.26067	0.0758589	-8.01569	0.592197	0.646797
VN_03_00_0791	1.01376	0.0629064	0.526291	0.0699538	0.171939	-42.4803	-171.883	1.53681	0.343631	-7.72414	0.89224	0.855348
VN_03_00_0793	0.512804	0.0164333	0.111948	-0.0364096	0.050254	-46.4384	-175.12	0.787513	0.158643	-9.06587	0.718838	0.675038
VN_03_00_0794	0.275541	-0.31414	-0.131676	-0.0482214	0.026245	-41.5651	-173.142	1.2719	0.0723324	-7.24532	0.582117	0.594371
VN_03_00_0796	0.42687	0.142094	0.100889	-0.039497	0.024573	-43.4201	-172.089	0.839694	0.233607	-7.53144	0.572852	0.490766
VN_03_00_0798	0.0389911	-0.157416	-0.23038	-0.0615173	0.032218	-47.0747	-179.007	0.764277	-0.0273342	-9.90384	0.0108257	0.0271428
VN_03_00_0799	-0.253809	-0.444065	-0.290728	-0.0706585	-0.032787	-43.7911	-162.534	0.751147	-0.0259169	-8.36276	0.262241	0.188605
VN_03_00_0801	0.503115	-0.508584	-0.136104	-0.0393154	0.006696	-45.4519	-166.759	0.738837	0.157405	-8.3119	0.530625	0.460145
VN_03_00_0803	0.122379	0.208173	0.0367908	-0.0184854	0.070275	-43.3136	-164.871	0.913231	0.148577	-8.89935	1.17444	1.14162
VN_03_00_0806	0.311436	-0.0802233	0.0402867	-0.0509722	0.038196	-44.4183	-175.819	0.572959	0.0429275	-8.38486	0.449656	0.518195
VN_03_00_0807	0.0412184	-0.400636	-0.209745	-0.0380945	0.034194	-45.5492	-172.116	0.689271	0.0742832	-7.93768	0.452705	0.495007
VN_03_00_0825	0.486995	-0.0602175	0.0868959	0.019436	0.083549	-43.6897	-172.56	1.37348	0.176102	-7.46766	0.662952	0.542169
VN_03_00_0826	0.0387265	-0.39817	-0.189686	-0.0442012	0.022575	-44.9495	-173.441	1.07273	0.101097	-8.34833	0.57337	0.455399
VN_03_00_0847	0.0569745	-0.0433427	-0.0287393	-0.037677	0.051843	-42.7989	-157.878	1.02077	0.0665107	-8.03568	0.310676	0.351157
VN_03_00_0850	0.208116	-0.22708	0.0681081	-0.0119435	0.044949	-44.2603	-173.005	1.17775	0.22098	-8.34321	0.578128	0.664857
VN_03_00_0865	-0.155208	-0.453817	-0.300665	-0.0593665	0.044247	-46.7397	-174.785	0.792561	0.0909719	-9.4389	0.0854675	0.210447
VN_03_00_0869	0.291379	-0.808115	-0.23732	-0.0131504	0.068756	-44.6611	-173.097	0.835111	0.0541581	-9.38905	0.383378	0.373375
VN_03_00_0870	0.630008	-0.601629	0.0557703	-0.0221972	0.019063	-45.5332	-165.715	0.307846	0.281432	-8.22982	0.487548	0.4277
VN_03_00_0879	0.287761	-0.151428	-0.0221775	-0.0426968	0.014658	-46.3783	-167.25	0.728179	0.224094	-9.45415	0.516491	0.495186
VN_03_00_0883	0.267533	-0.29103	-0.191228	-0.046954	0.026203	-45.8383	-165.186	0.934229	0.104823	-9.86064	-0.115005	-0.101498
VN_03_00_0885	0.595691	0.112942	0.0159619	-0.0283578	0.026402	-46.0857	-175.893	0.65866	0.185221	-9.18742	0.478098	0.542443
VN_03_00_0891	0.0349111	-0.199252	0.140722	0.027215	0.08911	-44.2576	-172.322	1.03634	0.182906	-8.23157	0.259211	0.215138
VN_03_00_0907	-0.142199	-0.271703	-0.403917	-0.0699037	0.012457	-46.1793	-176.269	0.533256	0.0590553	-9.15437	0.468812	0.378233
VN_03_00_0928	0.12427	-0.754395	-0.29977	-0.0681739	0.018164	-45.428	-167.645	0.554139	0.0997267	-9.27212	0.122361	0.0944767
VN_03_00_0930	0.912613	0.284079	0.485809	0.00905375	0.092464	-42.5159	-170.632	1.07902	0.427581	-7.11527	1.41538	1.35432
VN_03_00_0931	0.331148	-0.0295963	-0.0261282	-0.0544366	0.038796	-42.4654	-165.769	0.924122	0.0913165	-8.33177	0.242898	0.256501
VN_03_00_0932	0.359376	-0.375807	-0.0806891	-0.0294582	0.051515	-45.001	-167.875	0.883045	0.142599	-9.66701	0.0685039	0.122706
VN_03_00_0933	0.19138	-0.341641	-0.0875084	-0.0511765	0.042096	-47.7699	-176.747	0.719261	0.0889584	-9.45144	0.536024	0.480247
VN_03_00_0936	-0.262365	-0.678033	-0.504676	-0.05735	0.020239	-43.374	-160.096	0.654035	0.0634271	-9.49165	0.392237	0.269849
VN_03_00_0938	-0.153835	-0.75928	-0.49634	-0.105258	-0.031007	-45.251	-163.466	0.836149	0.0572973	-9.31616	0.202399	0.245494
VN_03_00_0939	0.0546386	-0.616005	-0.293887	-0.0881101	-0.012795	-47.1153	-173.399	0.519575	0.0239649	-9.20525	0.265491	0.334012
VN_03_00_0940	0.144207	-0.2326	-0.204346	-0.0679661	0.005706	-47.9416	-168.082	0.567021	0.0897763	-9.22919	0.0872523	0.229713
VN_03_00_0941	0.411618	0.103505	0.015687	-0.0342749	0.056884	-44.2051	-169.049	1.06864	0.154294	-8.63311	0.494097	0.41856
VN_03_00_0942	0.651518	-0.194884	0.108639	-0.0333406	0.029193	-44.2873	-164.461	0.76839	0.261754	-8.35705	0.321667	0.492124
VN_03_00_0945	-0.0266122	-0.41265	-0.142931	-0.018178	0.031557	-42.8329	-166.611	1.06404	0.106776	-7.80816	0.223573	0.168589
VN_03_00_0946	0.229523	-0.136858	-0.139372	-0.0534024	0.03287	-45.7906	-168.22	0.720172	0.0585868	-8.65259	0.365551	0.362293
VN_03_00_0947	0.148463	0.0824461	0.0124557	-0.0519726	0.060879	-45.1625	-174.856	0.839737	0.255426	-8.77105	0.591226	0.635023
VN_03_00_0948	0.400117	0.0781205	0.13551	0.0216491	0.071171	-45.4274	-166.571	0.74063	0.0296934	-8.98767	0.682957	0.697091
VN_03_00_0952	0.128755	-0.358529	-0.145036	-0.0526555	0.013048	-43.7221	-170.248	0.651182	0.00566214	-6.82289	0.694844	0.641437
VN_03_00_0954	0.013885	-0.358896	-0.0673758	-0.021652	0.053632	-41.1353	-169.882	0.810261	0.0636619	-8.31243	0.997688	1.04366
VN_03_00_0955	0.416857	0.119928	0.120059	-7.65086e-05	0.079315	-46.9463	-171.718	1.26442	0.218245	-9.06353	0.484958	0.447788
VN_03_00_0956	0.469659	-0.129663	0.145701	-0.00248092	0.088333	-46.9102	-172.491	1.09137	0.214258	-8.91675	0.711985	0.507527
VN_03_00_0957	0.134007	-0.693726	-0.225884	-0.0439517	0.056515	-44.735	-174.646	0.951808	0.0315145	-9.02521	0.442334	0.554314
VN_03_00_0958	0.329306	-0.113374	-0.202831	-0.0819231	0.022162	-44.4141	-173.069	0.726635	0.0131079	-8.72358	0.0149651	-0.0291198
VN_03_00_0960	0.147395	-0.615425	-0.374802	-0.0560008	0.002017	-46.2811	-174.158	0.797125	0.0612402	-9.58101	0.327773	0.252055
VN_03_00_0961	0.489381	-0.80205	-0.185476	-0.0216022	0.033095	-46.0117	-177.622	0.742709	0.0323223	-9.53773	0.0114254	0.0021357
VN_03_00_0977	-0.00138475	-0.661639	-0.394409	-0.0546236	0.014606	-45.4792	-174.9	0.63187	0.0181214	-8.96624	-0.221701	-0.190043
VN_03_00_0978	0.0425687	-0.414445	-0.254214	-0.0987859	-0.031448	-46.9883	-177.731	0.778368	0.0226691	-9.29254	0.273489	0.305561
VN_03_00_0979	0.407914	-0.0451213	0.243892	-0.00785311	0.08483	-43.4537	-164.4	0.950373	0.177138	-9.00812	0.79231	0.749494
VN_03_00_0980	-0.129528	-0.51383	-0.214948	-0.0600019	-0.023538	-44.3645	-171.186	0.401491	-0.0387016	-8.249	-0.0767951	-0.129561
VN_03_00_0982	0.475138	-0.0300846	0.134711	-0.00893905	0.097093	-45.4615	-178.447	1.15315	0.140406	-9.36374	0.399253	0.435651
VN_03_00_0985	0.443349	-0.309281	-0.15831	-0.0542371	0.018672	-45.2066	-167.919	1.10882	0.167175	-8.55427	0.734264	0.713681
VN_03_00_0988	-0.05331	-0.320361	-0.192028	-0.0716225	0.023329	-44.6527	-173.527	0.879799	0.0579239	-9.09918	0.0793617	0.0697221
VN_03_00_0990	0.020595	-0.365964	-0.249669	-0.0455392	0.027289	-44.2371	-164.89	0.759588	0.10213	-7.75483	0.113714	0.0907582
VN_03_00_0991	0.124556	-0.282469	-0.236598	-0.0807709	-0.000269	-44.0888	-176.137	0.567254	0.00197469	-8.2065	0.721511	0.735118
VN_03_00_0992	0.0805543	-0.279819	-0.228052	-0.0483648	0.048923	-42.6496	-163.944	0.776974	-0.013347	-8.54698	0.281915	0.196424
VN_03_00_0995	0.406446	-0.524792	-0.0346863	-0.0132765	0.048933	-44.3065	-177.411	1.10082	0.137958	-8.63187	0.104373	0.0722681
VN_03_00_0998	-0.15656	-0.358282	-0.179423	-0.0619824	0.024649	-43.6236	-175.933	0.611158	0.0929867	-6.40643	0.45744	0.383892
VN_03_00_0999	0.445396	-0.145276	0.105518	-0.0230083	0.075517	-46.697	-174.101	0.904472	0.0948851	-9.33974	0.137497	0.0611946
VN_03_00_1001	0.321751	-0.0731478	0.135082	0.0194902	0.101951	-42.2354	-147.715	0.809802	0.179491	-6.84192	0.591523	0.652326
VN_03_00_1005	0.399007	-0.209223	0.110604	0.00484328	0.106744	-46.6787	-175.851	0.834498	0.233546	-8.51092	1.11339	1.18147
VN_03_00_1009	0.471849	-0.0125311	0.0862265	-0.0535882	0.006735	-45.2844	-170.808	0.963388	0.125232	-8.38191	0.190926	0.257721
VN_03_00_1010	0.0851785	-0.244962	-0.261294	-0.100502	-0.01099	-44.41	-175.787	0.810122	0.0814608	-8.71814	0.164903	0.117184
VN_03_00_1022	0.372394	-0.100043	0.184591	-0.0149779	0.048171	-45.4847	-162.48	0.639453	0.257734	-8.97824	-0.0568198	0.0481368
VN_03_00_1023	0.20055	-0.107911	-0.0151911	-0.0766355	0.030623	-46.1329	-175.484	0.86965	0.0940092	-9.48656	0.410385	0.52151
VN_03_00_1053	0.252923	-0.260599	-0.0619758	-0.0153285	0.044998	-47.9636	-176.631	1.11027	0.10738	-9.93815	-0.0376547	-0.016683
VN_03_00_1054	0.238972	-0.233151	0.0572738	-0.00217983	0.074603	-46.6561	-173.805	1.01353	0.16319	-9.23121	0.42305	0.519927
VN_03_00_1055	0.0981457	-0.277191	-0.193185	-0.0417369	0.029354	-44.0219	-168.489	0.762251	0.17393	-8.85225	0.532847	0.471129
VN_03_01_0118	0.65601	0.0795773	0.299497	0.00745475	0.101569	-41.2023	-168.173	1.19498	0.310472	-7.50921	0.666713	0.614539
VN_03_01_0126	0.343916	-0.206048	0.0270275	-0.00341092	0.060497	-43.5743	-175.824	0.783276	0.195978	-7.22852	0.760375	0.763979
VN_03_01_0134	0.674092	0.107037	0.320456	0.0144351	0.096702	-43.6318	-173.67	0.89526	0.212813	-7.75914	0.456654	0.366441
VN_03_01_0174	-0.216619	-1.07485	-0.665971	-0.128966	-0.05272	-45.6456	-173.761	0.435917	0.00634576	-9.0334	-0.0940109	-0.0832662
VN_03_01_0189	-0.0812176	-0.0898692	-0.107095	-0.0708817	-0.007903	-46.3785	-177.043	0.9044	0.123434	-8.4223	0.270598	0.180361
VN_03_01_0198	0.0942264	-0.289184	-0.212428	-0.0446225	0.011656	-44.7736	-171.8	0.656351	0.0398537	-9.13438	0.50372	0.591522
VN_03_01_0200	-0.0043394	-0.753579	-0.340001	-0.0425485	0.048489	-43.275	-167.054	0.562743	0.0637764	-8.65745	0.315013	0.334679
VN_03_01_0201	0.391524	-0.228651	0.0424333	0.00557765	0.074115	-41.9919	-153.501	0.751939	0.122638	-7.62564	0.754719	0.658109
VN_03_01_0214	0.217555	0.0094747	0.110519	-0.0158505	0.040621	-43.2033	-164.368	0.910518	0.106643	-9.46254	0.359978	0.340464
VN_03_01_0215	0.159037	-0.168817	-0.182215	-0.0379674	0.007003	-43.584	-166.181	0.811093	0.116492	-8.37339	0.161437	0.147495
VN_03_01_0341	0.595378	-0.166185	0.229844	0.0114356	0.086865	-44.1831	-170.392	1.41357	0.293001	-7.81079	0.427186	0.32829
VN_03_01_0347	0.113348	-0.436593	-0.194712	-0.0185717	0.030919	-44.6499	-163.596	0.849185	0.100658	-9.03425	0.554306	0.557152
VN_03_01_0350	0.425184	0.200709	0.103685	-0.0446229	0.065282	-46.6921	-175.273	0.767083	0.111224	-8.88241	0.688877	0.69205
VN_03_01_0358	0.0862295	-0.330515	-0.211121	-0.0442347	0.041528	-44.302	-174.826	0.647797	0.11959	-7.53314	0.414764	0.365366
VN_03_01_0359	0.046431	-0.515693	0.0615386	-0.0228048	0.061315	-44.3569	-172.721	1.13156	0.246112	-8.9378	0.417759	0.543975
VN_03_01_0360	-0.312728	-0.796483	-0.4938	-0.086075	0.013044	-43.9437	-174.128	0.794591	-0.0915018	-8.71319	-0.149698	-0.0454865
VN_03_01_0373	0.0653158	-0.434323	-0.121751	-0.0247742	0.056338	-41.9081	-168.315	0.84306	0.126596	-8.33957	-0.0600511	-0.00921951
VN_03_01_0403	-0.120958	-0.307646	-0.289916	-0.0511831	0.004182	-45.679	-166.228	0.620118	0.04712	-7.33406	0.437022	0.451018
VN_03_01_0404	0.289748	-0.443238	-0.0687593	-0.0146155	0.073196	-46.2114	-168.94	0.261688	0.153789	-7.96857	0.530836	0.526167
VN_03_01_0410	-0.114254	-0.716653	-0.395543	-0.0692285	0.000378	-46.3052	-173.983	0.513018	-0.0180828	-9.24401	0.169987	0.145273
VN_03_01_0416	0.671433	-0.242506	0.117625	0.022299	0.093075	-45.0543	-163.738	1.05055	0.197385	-9.21689	0.568957	0.446101
VN_03_01_0418	0.227091	-0.212354	0.0018823	-0.0204965	0.030684	-43.4027	-167.4	1.11857	0.196884	-7.93086	0.514682	0.452272
VN_03_01_0421	0.273934	-0.396884	-0.167956	-0.0393325	0.053709	-44.8297	-174.857	1.33104	0.145256	-9.29425	0.592845	0.651299
VN_03_01_0422	-0.0899063	-0.516235	-0.239462	-0.0724656	0.024241	-43.2443	-168.952	0.834153	0.0864331	-9.82835	-0.310842	-0.204954
VN_03_01_0424	0.0937481	-0.349418	-0.241081	-0.0574894	0.0215	-46.3351	-169.468	0.745425	0.00334803	-9.75538	-0.203039	-0.204065
VN_03_01_0428	-0.152917	-0.595219	-0.28513	-0.0603886	0.002816	-45.7365	-172.782	0.610966	0.0722504	-9.48532	-0.175478	-0.201489
VN_03_01_0429	0.0301244	-0.44703	0.016818	0.00959634	0.047637	-44.8915	-172.768	0.823068	0.0951852	-9.25975	0.358646	0.313757
VN_03_01_0430	0.485523	-0.308273	-0.00971049	-0.0249652	0.048684	-47.1696	-175.034	1.04021	0.159811	-10.0312	0.354566	0.352208
VN_03_01_0431	0.341343	0.0950031	0.0667954	-0.0574736	0.018229	-45.7538	-168.086	0.983494	0.0487482	-9.73716	-0.0894329	-0.20069
VN_03_01_0432	-0.251814	-0.509492	-0.295228	-0.0685498	0.001045	-45.4383	-171.009	0.454773	0.0540686	-8.67465	0.0863528	0.071944
VN_03_01_0434	-0.396309	-0.756923	-0.480796	-0.101691	-0.025408	-43.5627	-171.817	0.312214	0.0919976	-7.80613	0.297434	0.317193
VN_03_01_0439	0.241398	-0.0862268	0.0882924	-0.0174947	0.074724	-44.9023	-168.267	1.45842	0.0902141	-9.22278	-0.175554	-0.0801716
VN_03_01_0440	0.434134	0.0842778	0.286816	0.0354042	0.144768	-45.6919	-170.978	1.4211	0.270651	-8.62994	0.826089	0.839226
VN_03_01_0446	0.0818849	-0.584045	-0.302902	-0.0461278	0.022552	-42.8403	-162.537	0.708541	0.00179967	-8.28726	-0.216177	-0.283768
VN_03_01_0448	0.568811	0.00328261	0.269107	0.0402482	0.10381	-43.5172	-169.887	1.5852	0.199339	-7.1153	1.03903	1.03027
VN_03_01_0449	0.216481	-0.139238	0.036221	-0.0243436	0.06439	-43.5678	-165.94	0.440894	0.181766	-8.52565	0.180385	0.286599
VN_03_01_0450	0.108983	-0.583487	-0.30868	-0.0879018	0.003047	-43.5926	-172.48	0.805918	0.0206567	-8.29893	0.0730986	0.0563733
VN_03_01_0452	0.491902	-0.121492	0.0532388	-0.0343462	0.055739	-43.837	-166.454	0.915869	0.147568	-7.30987	0.163869	0.294624
VN_03_01_0453	-0.0500102	-0.182018	-0.178825	-0.0774678	-0.003683	-45.7777	-174.405	0.443406	0.0792327	-8.82989	0.374483	0.372052
VN_03_01_0454	0.20024	-0.124424	-0.00418052	-0.0289014	0.062851	-45.3971	-173.82	1.01178	0.207847	-9.01227	0.454224	0.454083
VN_03_01_0455	-0.303545	-0.617151	-0.446737	-0.102848	-0.018517	-45.149	-168.009	0.430458	-0.0765697	-9.20105	0.128129	0.216641
VN_03_01_0458	-0.415769	-0.51291	-0.298341	-0.0809222	-0.006562	-45.1974	-165.741	0.663038	0.0617591	-8.77216	0.119248	0.0678257
VN_03_01_0460	-0.162157	-0.865165	-0.458944	-0.0857057	-0.033657	-44.3123	-166.2	0.256493	0.195848	-8.06572	0.282245	0.27395
VN_03_01_0461	0.193148	-0.660212	-0.188026	-0.0551578	0.033566	-48.3061	-179.544	0.416877	0.0995689	-10.554	-0.141707	-0.137095
VN_03_01_0462	0.379607	-0.168644	-0.165322	-0.0660778	0.038716	-47.1927	-173.957	0.651052	0.0379559	-9.14858	0.839908	0.862999
VN_03_01_0463	-0.173712	-0.677805	-0.424136	-0.0739489	-0.021839	-44.366	-172.425	1.08102	0.0362835	-9.03409	-0.103936	-0.0746916
VN_03_01_0464	0.470602	-0.457166	-0.0948707	-0.027669	0.076327	-43.8324	-177.36	0.81813	0.110867	-7.4029	0.221737	0.262346
VN_03_01_0465	0.142492	-0.515527	-0.160111	-0.048665	0.017372	-44.0213	-174.309	0.8668	0.019983	-8.57491	0.564179	0.455288
VN_03_01_0466	-0.48614	-0.928343	-0.548171	-0.0666995	-0.015382	-46.1907	-170.816	0.537647	-0.112098	-9.14056	-0.280779	-0.323872
VN_03_01_0467	0.190008	-0.258169	-0.0409915	-0.0392181	0.041638	-44.0196	-169.988	0.677297	0.0290887	-8.41552	0.272724	0.264184
VN_03_01_0469	0.1737	-0.127858	-0.0273018	-0.0364654	0.032731	-44.5213	-171.208	0.490396	0.171532	-8.19836	0.519592	0.556228
VN_03_01_0470	0.35225	-0.0444831	-0.0461348	-0.0275241	0.042483	-44.1589	-172.154	0.531658	0.0584814	-8.06134	0.32076	0.2811
VN_03_01_0472	-0.05352	-0.416655	-0.359999	-0.0642729	0.014118	-45.0414	-167.763	0.581904	-0.00828123	-7.68908	0.0522073	0.226107
VN_03_01_0473	0.0382279	-0.250976	-0.087863	-0.0497207	0.032673	-46.1016	-170.795	0.191868	-0.054697	-9.55448	0.146496	0.0168764
