FID	IID	score.auto	score.grid.1	score.grid.2	score.grid.3	score.grid.4	score.grid.5	score.grid.6	score.grid.7	score.grid.8	score.grid.9	score.grid.10	score.grid.11	score.grid.12	score.grid.13	score.grid.14	score.grid.15	score.grid.16	score.grid.17	score.grid.18	score.grid.19	score.grid.20	score.grid.21	score.grid.22	score.grid.23	score.grid.24	score.grid.25	score.grid.26	score.grid.27	score.grid.28	score.grid.29	score.grid.30	score.grid.31	score.grid.32	score.grid.33	score.grid.34	score.grid.35	score.grid.36	score.grid.37	score.grid.38	score.grid.39	score.grid.40	score.grid.41	score.grid.42	score.grid.43	score.grid.44	score.grid.45	score.grid.46	score.grid.47	score.grid.48	score.grid.49	score.grid.50	score.grid.51	score.grid.52	score.grid.53	score.grid.54	score.grid.55	score.grid.56	score.grid.57	score.grid.58	score.grid.59	score.grid.60	score.grid.61	score.grid.62	score.grid.63	score.grid.64	score.grid.65	score.grid.66	score.grid.67	score.grid.68	score.grid.69	score.grid.70	score.grid.71	score.grid.72	score.grid.73	score.grid.74	score.grid.75	score.grid.76	score.grid.77	score.grid.78	score.grid.79	score.grid.80	score.grid.81	score.grid.82	score.grid.83	score.grid.84	score.grid.85	score.grid.86	score.grid.87	score.grid.88	score.grid.89	score.grid.90	score.auto.shaPRS	score.grid.12.shaPRS	score.grid.13.shaPRS	score.grid.14.shaPRS	score.grid.15.shaPRS	score.grid.28.shaPRS	score.grid.29.shaPRS	score.grid.30.shaPRS	score.grid.44.shaPRS	score.grid.45.shaPRS	score.grid.57.shaPRS	score.grid.58.shaPRS	score.grid.59.shaPRS	score.grid.60.shaPRS	score.grid.73.shaPRS	score.grid.74.shaPRS	score.grid.75.shaPRS	score.grid.89.shaPRS	score.grid.90.shaPRS	prscs.phi1e+00	prscs.shaPRS.phi1e+00	prscsx.META.phi1e+00	prscsx.EAS.phi1e+00	prscsx.EUR.phi1e+00	prscs.phi1e-02	prscs.shaPRS.phi1e-02	prscsx.META.phi1e-02	prscsx.EAS.phi1e-02	prscsx.EUR.phi1e-02	prscs.phi1e-04	prscs.shaPRS.phi1e-04	prscsx.META.phi1e-04	prscsx.EAS.phi1e-04	prscsx.EUR.phi1e-04	prscs.phi1e-06	prscs.shaPRS.phi1e-06	prscsx.META.phi1e-06	prscsx.EAS.phi1e-06	prscsx.EUR.phi1e-06	prscs.phiauto	prscs.shaPRS.phiauto	prscsx.META.phiauto	prscsx.EAS.phiauto	prscsx.EUR.phiauto	SBayesRC	PRSice2.0.1	PRSice2.0.4	PRSice2.0.7	PRSice2.0.9	PGS002763	PGS002767	PGS004478	PGS004479	PGS004548	PGS004549	PGS004882	PGS004883	PGS002094	PGS001882	PGS001192	PGS000967	PGS001290	PGS002750	PGS002728	PGS002749	PGS002729	PHENO
646630917300	646630917300	-0.312469	0.0554418	0.148594	0.322648	0.464549	0.24351	-0.572036	-1.43122	-2.13469	-2.50817	-2.67777	-2.75621	-2.8058	-2.80346	-2.82233	-2.83664	0.04763	0.139269	0.318831	0.543678	0.504632	-0.270245	-1.5191	-2.64158	-3.35903	-3.69506	-3.86068	-3.9398	-3.99321	-3.97135	-4.00218	0.0416432	0.120109	0.29909	0.593221	0.747901	0.076958	-1.36485	-3.08122	-4.3019	-4.92078	-5.25871	-5.39232	-5.44791	-5.50937	-5.51729	0.0656899	0.166995	0.385474	0.593809	0.469725	-0.146534	-0.850057	-1.37719	-1.63959	-1.76003	-1.79993	-1.83361	-1.85032	-1.84515	-1.84264	0.0573066	0.16218	0.357331	0.669348	0.770554	0.237934	-0.744373	-1.68741	-2.19065	-2.41799	-2.52729	-2.56411	-2.60783	-2.61326	-2.60326	0.0496816	0.144265	0.345182	0.747928	0.946383	0.632671	-0.482408	-1.82614	-2.77428	-3.2347	-3.42281	-3.52545	-3.55721	-3.55014	-3.56882	0.263031	0.406757	0.416929	0.55858	0.538828	0.538828	0.538828	0.538828	0.538828	0.538828	0.538828	0.538828	0.538828	0.538828	0.538828	0.538828	0.538828	0.538828	0.538828	-13.7378	0.67102	-0.185218	2.21303	-0.0938353	-3.71223	0.137809	-0.188428	0.599007	-0.104359	2.07962	0.068149	0.039786	0.104578	0.0762693	-0.520444	-0.0306001	0.0893769	-0.0174332	0.1004	2.09597	0.206387	-1.51003	2.03208	0.285617	-0.4085533490394	-761.671984	-72.5069191	40.9580154	-4793.00841	0.109797	0.0501476	-0.107377	0.11104	-0.00636757	0.0131313	0.0594232	0.148277	0.0247902	0.294186	-0.169667	0.185692	-0.0246239	0.173113	2.041	0.0863959	0.782	1
488845108500	488845108500	-0.324769	0.21209	0.534696	1.07951	1.52736	1.35518	0.0996238	-1.20843	-2.13489	-2.58694	-2.75279	-2.84711	-2.90518	-2.91736	-2.91898	-2.94521	0.185383	0.50155	1.06848	1.77179	2.02268	0.843614	-0.961286	-2.54613	-3.40593	-3.83487	-3.99561	-4.09127	-4.11612	-4.10301	-4.13646	0.162686	0.450742	1.01488	1.82414	2.41826	1.67669	-0.362639	-2.75194	-4.35171	-5.03833	-5.42342	-5.56767	-5.65015	-5.64446	-5.70927	0.222201	0.5623	1.14165	1.65868	1.59482	0.548123	-0.698768	-1.49749	-1.8689	-2.02167	-2.10052	-2.13642	-2.14315	-2.15469	-2.13872	0.195844	0.524216	1.14283	1.89723	2.29236	1.34161	-0.263014	-1.70399	-2.46312	-2.78238	-2.92056	-2.97421	-3.02224	-3.02942	-3.02764	0.17146	0.475599	1.08581	2.0376	2.7869	2.2631	0.574226	-1.68286	-3.05957	-3.6671	-3.94093	-4.08204	-4.11465	-4.12982	-4.15536	0.18706	0.246866	0.244078	0.414552	0.334394	0.334394	0.334394	0.334394	0.334394	0.334394	0.334394	0.334394	0.334394	0.334394	0.334394	0.334394	0.334394	0.334394	0.334394	-7.60586	0.554436	0.0490021	-1.27546	-0.00712502	-1.12942	0.334232	-0.0859791	-0.647222	-0.0376163	3.14292	0.0880696	-0.0611978	-0.319443	-0.0400455	-0.415992	-0.0418572	-0.00841456	-0.066388	-0.000552755	2.20089	0.199622	-1.14677	1.31091	0.0428323	-0.2163887036376	-757.685996	21.7679426	131.179629	-4547.84354	-0.0479487	0.0333594	-0.544808	0.00101765	-0.0315736	0.0219484	-0.155225	0.235097	0.00346814	-0.133766	0.422544	0.0717909	-0.0560577	0.204657	1.948	0.170404	0.671668	1
625739244800	625739244800	-0.241124	0.0402313	0.113814	0.26737	0.464171	0.366803	-0.216854	-0.94413	-1.55553	-1.89199	-2.03162	-2.1218	-2.15578	-2.16838	-2.1756	-2.18582	0.034613	0.105061	0.259614	0.4971	0.627482	0.116733	-0.905258	-1.86952	-2.48864	-2.80361	-2.94252	-3.0272	-3.03909	-3.0628	-3.08715	0.0300844	0.0901439	0.247152	0.548341	0.790698	0.528716	-0.606871	-2.1135	-3.15851	-3.70695	-4.0126	-4.11394	-4.18604	-4.20223	-4.28332	0.0481442	0.13592	0.319663	0.577598	0.580916	0.084157	-0.504039	-1.00531	-1.25982	-1.37847	-1.43632	-1.46581	-1.47643	-1.47704	-1.4759	0.0416631	0.124098	0.306502	0.632801	0.868279	0.465146	-0.319219	-1.13831	-1.66018	-1.8732	-1.98901	-2.04068	-2.08534	-2.07801	-2.07608	0.0357902	0.110403	0.284345	0.65259	1.04791	0.960989	0.0434492	-1.17635	-2.03818	-2.4688	-2.67657	-2.79227	-2.8226	-2.8272	-2.8441	0.16072	0.197988	0.204499	0.322784	0.273235	0.273235	0.273235	0.273235	0.273235	0.273235	0.273235	0.273235	0.273235	0.273235	0.273235	0.273235	0.273235	0.273235	0.273235	-0.74134	0.277662	-0.734953	-0.816236	-1.08315	3.74595	-0.0497495	-0.441922	-0.683139	-0.552551	3.34347	0.0332306	-0.0434326	-0.176755	-0.0396883	-0.304536	-0.0216715	0.0932308	-0.0779242	0.0953671	4.39718	0.118406	-0.164382	4.08587	0.173375	-0.2727761497308	-611.255216	-8.35026232	92.5492152	-4681.18659	-0.012299	0.0110561	-0.40557	0.222052	-0.019655	0.0235906	0.0345958	0.234281	0.00170484	0.166281	0.139546	-0.0695061	0.0615073	-0.0241571	1.764	0.225813	0.803818	1
993295040400	993295040400	-0.202191	0.231958	0.568195	1.17667	1.66269	1.71219	0.911217	-0.18224	-1.0332	-1.48574	-1.65736	-1.76131	-1.80725	-1.82333	-1.8416	-1.84167	0.203873	0.538179	1.13305	1.83625	2.27436	1.67346	0.355128	-1.03613	-1.83029	-2.25303	-2.43044	-2.51416	-2.55129	-2.55135	-2.59668	0.179665	0.491638	1.07299	1.88528	2.66798	2.44369	1.21425	-0.773754	-2.14092	-2.85813	-3.2564	-3.41648	-3.50008	-3.51184	-3.56873	0.236374	0.607683	1.1568	1.76772	1.90432	1.20328	0.256379	-0.401978	-0.713026	-0.864303	-0.931901	-0.975178	-0.990194	-1.0021	-0.996043	0.20654	0.551349	1.14878	1.93019	2.4941	2.08018	0.946531	-0.191804	-0.854623	-1.15234	-1.29129	-1.3429	-1.40051	-1.41966	-1.39847	0.18366	0.495404	1.16841	2.0201	2.86084	2.95135	1.84344	0.243741	-0.87885	-1.41579	-1.6903	-1.81952	-1.87832	-1.90114	-1.90171	0.265805	0.471609	0.469736	0.609295	0.592261	0.592261	0.592261	0.592261	0.592261	0.592261	0.592261	0.592261	0.592261	0.592261	0.592261	0.592261	0.592261	0.592261	0.592261	10.3145	0.584765	-0.636743	2.15868	-0.611199	10.3972	0.521856	-0.229201	1.20159	-0.170903	6.66954	0.0998719	0.117358	0.711701	0.140263	0.16869	0.00351629	0.27754	0.431973	0.264653	10.9784	0.273112	-0.0889123	9.07307	0.206936	0.1820770975194	-668.883803	88.1805381	199.035175	-4091.9356	0.0412006	-0.0316303	0.0749126	0.244927	0.00648618	0.0116023	-0.0473422	0.213665	0.0308126	0.218367	-0.234916	-0.140305	-0.104224	0.387317	1.796	0.0334426	0.624818	1
999474281700	999474281700	-0.27132	0.301749	0.741348	1.40187	2.0537	1.90545	0.742769	-0.624532	-1.59419	-2.08481	-2.29314	-2.40734	-2.45363	-2.47467	-2.48635	-2.49875	0.26824	0.697466	1.41496	2.2315	2.71368	1.72658	-0.0662866	-1.78219	-2.70054	-3.13553	-3.35654	-3.45824	-3.48409	-3.51498	-3.55053	0.234494	0.631515	1.3367	2.33515	3.16798	2.69726	0.840892	-1.65989	-3.34926	-4.12456	-4.55741	-4.71539	-4.8048	-4.84459	-4.8881	0.311996	0.772811	1.48202	2.12365	2.16338	1.15498	-0.0597476	-0.893249	-1.26093	-1.42713	-1.51135	-1.55498	-1.57209	-1.57918	-1.57492	0.275438	0.721062	1.48816	2.35697	2.97896	2.2134	0.612808	-0.851634	-1.58814	-1.92253	-2.1012	-2.15395	-2.19873	-2.21202	-2.21245	0.240968	0.653185	1.40931	2.5386	3.42023	3.37198	1.67682	-0.485084	-1.84901	-2.49766	-2.80411	-2.95341	-3.02067	-3.01705	-3.05052	0.278814	0.456978	0.449467	0.664325	0.596068	0.596068	0.596068	0.596068	0.596068	0.596068	0.596068	0.596068	0.596068	0.596068	0.596068	0.596068	0.596068	0.596068	0.596068	2.66391	1.19636	-1.0716	-1.11636	-0.767785	3.1046	0.450738	-0.292742	-0.787832	-0.129878	4.28171	0.159746	0.103232	-0.177853	0.154083	-0.0608226	0.0246701	0.191825	0.211477	0.183454	3.85432	0.24765	0.222944	4.10212	0.322456	-0.1535146186866	-480.037469	31.2889495	193.822731	-3862.80897	0.207881	0.0951283	-0.149184	0.303569	-0.00989017	0.0196251	0.0840708	0.317645	0.0306404	0.197754	0.266611	0.101054	-0.0774228	0.707291	1.725	0.0209784	0.800818	1
668530631700	668530631700	-0.153887	0.0675666	0.18676	0.422742	0.792074	0.930701	0.495904	-0.175301	-0.799485	-1.14382	-1.29787	-1.38764	-1.42209	-1.43451	-1.45236	-1.45404	0.0582177	0.167115	0.424719	0.835014	1.29396	1.01685	0.161065	-0.814085	-1.44441	-1.76879	-1.92228	-2.01887	-2.04739	-2.03992	-2.07769	0.0505026	0.14884	0.392237	0.865427	1.47165	1.55973	0.726275	-0.646142	-1.71267	-2.29083	-2.6075	-2.72655	-2.83658	-2.83007	-2.86416	0.0733784	0.206159	0.480263	0.894508	1.09481	0.755286	0.159741	-0.364159	-0.656389	-0.794788	-0.862658	-0.892905	-0.899921	-0.907812	-0.912475	0.0640568	0.185994	0.446296	0.946295	1.44709	1.33137	0.633198	-0.236453	-0.79853	-1.04964	-1.17288	-1.22817	-1.27413	-1.2922	-1.28812	0.0542409	0.162164	0.421109	0.984687	1.66575	1.89218	1.26936	0.0668991	-0.834372	-1.34407	-1.56223	-1.68974	-1.7533	-1.7381	-1.75969	0.177672	0.215174	0.21008	0.342043	0.282674	0.282674	0.282674	0.282674	0.282674	0.282674	0.282674	0.282674	0.282674	0.282674	0.282674	0.282674	0.282674	0.282674	0.282674	8.74479	-0.45695	-1.25773	1.16902	-1.19779	9.3137	-0.00585617	-0.65023	0.335075	-0.66336	7.68998	0.0668254	-0.280357	-0.0468924	-0.265497	-0.0246725	-0.0735781	-0.109419	0.0024237	-0.110943	8.11507	0.136	-0.797899	7.84745	0.0601429	0.2780837367936	-646.841543	60.5515746	167.593038	-3780.90553	0.0377947	-0.115836	-0.170509	-0.218576	0.00106122	-0.0161737	-0.0408902	0.100927	0.0109073	0.269434	-0.174685	0.179552	0.064162	0.314826	1.647	0.229731	0.699818	1
702489829700	702489829700	-0.222599	0.211396	0.545466	1.01619	1.54732	1.39503	0.641776	-0.441326	-1.27245	-1.70264	-1.88787	-1.99425	-2.03279	-2.04826	-2.06544	-2.06815	0.184482	0.494172	1.04222	1.59011	2.06351	1.33443	-0.00628862	-1.37668	-2.18681	-2.58722	-2.78256	-2.88208	-2.91189	-2.91994	-2.94194	0.16059	0.456094	0.971634	1.75151	2.30588	2.02183	0.67708	-1.31853	-2.66666	-3.38467	-3.74634	-3.93238	-4.01887	-4.03776	-4.05335	0.221916	0.568707	1.1276	1.69561	1.65668	1.00203	0.0578292	-0.637572	-0.963321	-1.09881	-1.16908	-1.20987	-1.2187	-1.23214	-1.22561	0.190354	0.505786	1.09043	1.79051	2.3543	1.69586	0.597932	-0.567163	-1.21749	-1.4931	-1.62299	-1.66969	-1.72157	-1.73622	-1.72723	0.165549	0.463911	1.04893	1.89117	2.43234	2.49629	1.37442	-0.244987	-1.38852	-1.90141	-2.16675	-2.29676	-2.36024	-2.35954	-2.38839	0.129922	0.113452	0.11147	0.230053	0.19031	0.19031	0.19031	0.19031	0.19031	0.19031	0.19031	0.19031	0.19031	0.19031	0.19031	0.19031	0.19031	0.19031	0.19031	-7.22946	0.264223	-0.773447	3.08706	-1.25181	-0.543786	-0.181507	-0.448516	0.946442	-0.558046	4.08142	-0.0941715	-0.0741427	0.0210323	-0.0538095	0.110027	-0.0824094	0.0706371	0.129497	0.0722085	3.62613	0.0319409	-1.75747	3.83944	-0.0164748	-0.0201691624592	-740.449012	8.00619514	164.06015	-4267.05964	0.0425916	0.00107578	-0.551373	-0.0719381	-0.0192585	-0.0106618	-0.0506552	0.155298	0.0129434	0.291956	0.0329103	0.338363	-0.0388178	0.582975	1.519	0.28178	0.748818	1
953761318500	953761318500	-0.203545	0.252445	0.62352	1.246	1.72749	1.75365	0.84845	-0.299782	-1.13278	-1.54258	-1.7251	-1.81366	-1.85555	-1.86513	-1.87648	-1.89995	0.220822	0.586682	1.22831	1.95167	2.36423	1.62913	0.193139	-1.19834	-1.98985	-2.36169	-2.52995	-2.62185	-2.64925	-2.67229	-2.68602	0.196384	0.539288	1.16599	2.00085	2.74248	2.51047	1.05012	-1.01655	-2.36514	-3.06717	-3.44477	-3.60082	-3.67077	-3.68797	-3.6913	0.259805	0.665202	1.2401	1.84591	1.94739	1.11302	0.0667696	-0.628569	-0.976892	-1.11629	-1.18438	-1.22409	-1.231	-1.23131	-1.23314	0.226576	0.600137	1.26486	2.04626	2.46421	2.01724	0.698504	-0.544445	-1.21398	-1.51929	-1.64146	-1.69242	-1.73064	-1.73005	-1.73938	0.202222	0.544819	1.24647	2.11615	3.02132	2.97578	1.60454	-0.170767	-1.36442	-1.94278	-2.1983	-2.33461	-2.38317	-2.38158	-2.39826	0.421999	0.598813	0.584432	0.886736	0.800935	0.800935	0.800935	0.800935	0.800935	0.800935	0.800935	0.800935	0.800935	0.800935	0.800935	0.800935	0.800935	0.800935	0.800935	-2.80288	1.80599	-1.68271	-3.57064	-0.746515	1.52295	0.844285	-0.714128	-1.81189	-0.390453	4.2245	0.170741	-0.310621	-0.539053	-0.231359	-0.0582351	-0.00822736	-0.0613171	-0.202128	-0.052217	5.65184	0.3346	-0.383669	5.98966	0.218592	0.1056485070562	-521.452581	39.0925791	202.152061	-3993.35841	0.00204535	-0.0541952	0.121182	-0.0736042	0.00928248	0.00308733	-0.0311592	0.235392	0.00983906	0.207079	0.169014	0.294163	-0.066071	0.333376	1.976	0.320784	0.884818	1
771210740700	771210740700	-0.204138	0.330707	0.803856	1.60783	2.27972	2.30636	1.27433	-0.0411589	-1.0052	-1.49821	-1.7194	-1.83134	-1.88734	-1.89559	-1.91037	-1.9204	0.292173	0.755458	1.55918	2.50821	3.09804	2.30534	0.65012	-0.977116	-1.89762	-2.32938	-2.54514	-2.67194	-2.68758	-2.72854	-2.73963	0.257288	0.697997	1.48611	2.57305	3.61561	3.3994	1.75955	-0.650622	-2.26054	-3.04114	-3.48335	-3.64554	-3.75315	-3.78453	-3.8073	0.337697	0.849232	1.59312	2.37027	2.5357	1.60243	0.412192	-0.381831	-0.762104	-0.933879	-1.01735	-1.06872	-1.07802	-1.07317	-1.07427	0.295687	0.776172	1.58675	2.61646	3.2908	2.74052	1.26771	-0.149181	-0.895963	-1.24617	-1.39534	-1.4623	-1.51406	-1.51824	-1.52172	0.263595	0.700265	1.57239	2.7262	3.7965	3.9577	2.4322	0.417042	-0.9096	-1.55855	-1.85658	-2.00639	-2.04516	-2.08003	-2.10299	0.246599	0.284152	0.282987	0.442118	0.392403	0.392403	0.392403	0.392403	0.392403	0.392403	0.392403	0.392403	0.392403	0.392403	0.392403	0.392403	0.392403	0.392403	0.392403	4.84601	0.306294	-0.847406	-4.22564	-0.414671	5.59754	0.150445	-0.333551	-1.6625	-0.235048	6.33763	0.115117	-0.117752	-0.473912	-0.0893831	0.179407	0.0266861	0.0208428	0.00724593	0.0170393	7.09462	0.209073	-0.625661	6.5013	0.00120991	0.1966526501828	-610.855318	42.6149173	176.106738	-3910.85641	0.1714	0.0975419	-0.0887719	0.0770771	0.00344567	0.00938332	0.10059	0.284033	0.0196492	0.196113	-0.0355166	0.117085	-0.0664697	0.762453	1.559	-0.0562335	0.837818	1
722312064100	722312064100	-0.180321	0.096325	0.256436	0.542505	0.912174	0.939387	0.32093	-0.428684	-1.04705	-1.37563	-1.53041	-1.61815	-1.65155	-1.6594	-1.67608	-1.6865	0.0849568	0.236547	0.540282	0.954775	1.30011	0.86867	-0.127025	-1.16748	-1.7967	-2.10244	-2.25229	-2.32368	-2.35644	-2.35556	-2.39807	0.0736162	0.209259	0.511204	1.00863	1.56287	1.45765	0.406743	-1.13898	-2.19537	-2.76565	-3.02631	-3.16542	-3.22188	-3.28462	-3.31869	0.103345	0.27795	0.597607	0.999296	1.12565	0.606615	-0.0209696	-0.50092	-0.755916	-0.858905	-0.915417	-0.94555	-0.955971	-0.960939	-0.948944	0.0905963	0.253268	0.559907	1.08718	1.55538	1.21878	0.362683	-0.488006	-0.972392	-1.18783	-1.26075	-1.31876	-1.35394	-1.35675	-1.35608	0.0770766	0.226487	0.534279	1.12778	1.71987	1.87768	0.995753	-0.251252	-1.11396	-1.52369	-1.71155	-1.8146	-1.86443	-1.86036	-1.87941	0.328344	0.451261	0.45623	0.656921	0.603481	0.603481	0.603481	0.603481	0.603481	0.603481	0.603481	0.603481	0.603481	0.603481	0.603481	0.603481	0.603481	0.603481	0.603481	4.91078	0.257906	0.393724	1.00559	0.471738	7.16818	0.259245	0.227808	0.700702	0.267318	5.08955	0.11913	0.0649452	0.0122138	0.113053	-0.228582	-0.0428799	0.12958	0.11488	0.137048	7.4516	0.227527	0.226303	7.08944	0.29335	0.1737003621738	-551.223488	87.0044629	162.432406	-3380.42677	0.0777834	0.0894451	-0.0852251	0.258828	0.00290746	0.0319269	-0.0725092	0.225482	0.0047329	-0.172023	0.55625	0.00790043	-0.0702458	0.0476036	1.974	0.28165	0.858818	1
872555201000	872555201000	-0.251542	0.153981	0.388955	0.796556	1.27653	1.27402	0.421427	-0.66064	-1.51371	-1.94854	-2.13956	-2.24391	-2.29028	-2.29856	-2.3128	-2.32087	0.135239	0.362406	0.785469	1.37986	1.82702	1.16201	-0.296723	-1.70627	-2.52413	-2.93401	-3.12724	-3.22617	-3.25877	-3.26491	-3.27875	0.118517	0.325009	0.736135	1.42345	2.14621	1.93506	0.451923	-1.63756	-3.13425	-3.84779	-4.24577	-4.43973	-4.49714	-4.54499	-4.53291	0.163918	0.416648	0.856912	1.38205	1.49434	0.764828	-0.203473	-0.933377	-1.27711	-1.42322	-1.49727	-1.54705	-1.5563	-1.5632	-1.56211	0.143867	0.386036	0.841202	1.51791	2.05929	1.55236	0.338269	-0.952849	-1.64736	-1.9495	-2.08303	-2.16477	-2.19729	-2.21813	-2.19955	0.125501	0.346364	0.783605	1.57797	2.37018	2.48874	1.1776	-0.688082	-1.94896	-2.52883	-2.83912	-2.98147	-3.02665	-3.01914	-3.03763	0.305905	0.521507	0.50642	0.686624	0.693461	0.693461	0.693461	0.693461	0.693461	0.693461	0.693461	0.693461	0.693461	0.693461	0.693461	0.693461	0.693461	0.693461	0.693461	-0.519087	0.799431	-0.852327	3.92027	-0.954402	3.9	0.242381	-0.438734	1.22575	-0.415623	5.65156	0.113717	-0.161727	0.00379166	-0.132398	-0.0221206	-0.0633986	-0.117393	-0.160349	-0.107684	7.33485	0.168422	-0.114039	6.36923	0.198924	0.06674510430092	-511.397229	99.864136	263.385981	-4047.5206	0.119651	0.115722	0.0364517	0.203305	0.00541155	0.00268264	0.0165308	0.325043	0.0296287	0.143733	0.249211	0.241538	-0.0181495	0.379449	1.672	0.265285	0.927818	1
789669294500	789669294500	-0.199937	0.165888	0.438681	0.863339	1.35276	1.32903	0.523992	-0.419484	-1.1451	-1.52413	-1.6918	-1.78424	-1.82688	-1.84017	-1.84613	-1.85992	0.145033	0.39002	0.896273	1.45593	1.82408	1.2162	-0.0594355	-1.26093	-1.96359	-2.32957	-2.47312	-2.59437	-2.61809	-2.60022	-2.63714	0.126948	0.363569	0.829829	1.54287	2.15532	1.99378	0.670269	-1.14906	-2.38865	-3.04042	-3.39996	-3.53598	-3.62566	-3.59217	-3.6544	0.173514	0.461045	0.926825	1.45608	1.51092	0.815229	0.00114776	-0.605648	-0.895341	-1.03449	-1.1007	-1.13782	-1.14696	-1.15434	-1.14615	0.152666	0.41142	0.916994	1.62168	2.06215	1.58828	0.506185	-0.526289	-1.13741	-1.39909	-1.52799	-1.58833	-1.61414	-1.63546	-1.62873	0.132811	0.376022	0.87636	1.66241	2.44533	2.41781	1.30663	-0.255356	-1.29494	-1.81037	-2.06249	-2.15991	-2.23228	-2.22014	-2.23358	0.220686	0.263432	0.265388	0.434678	0.382772	0.382772	0.382772	0.382772	0.382772	0.382772	0.382772	0.382772	0.382772	0.382772	0.382772	0.382772	0.382772	0.382772	0.382772	-3.77059	0.0620542	0.721922	0.466779	0.956574	1.68066	-0.145751	0.18785	-0.218436	0.323888	4.04953	-0.0398509	0.2253	-0.0381728	0.261483	0.0166191	-0.0728744	0.25478	0.290598	0.253521	5.02679	0.125007	-1.41601	6.38796	0.0727572	0.03391582953288	-682.667838	89.2199119	170.800756	-4696.27547	-0.011679	0.135189	-0.3171	-0.120222	-0.0105412	-0.00534286	-0.0841272	0.254411	0.00658166	-0.0829809	-0.0894008	-0.0898029	-0.114585	0.177617	1.881	0.108653	0.675818	1
806538837200	806538837200	-0.230152	0.0272256	0.0813405	0.213854	0.421924	0.458066	-0.03887	-0.730404	-1.40024	-1.76483	-1.94999	-2.04298	-2.09803	-2.0991	-2.11266	-2.12358	0.0232054	0.0706622	0.20232	0.459688	0.73595	0.358891	-0.586694	-1.64437	-2.31692	-2.67407	-2.8591	-2.95502	-2.9927	-2.99439	-3.01864	0.0200443	0.0617024	0.186274	0.482842	0.925628	0.767339	-0.22614	-1.73998	-2.89835	-3.5235	-3.89148	-4.03082	-4.13576	-4.12615	-4.15772	0.0352102	0.103107	0.265338	0.555811	0.697878	0.334011	-0.227998	-0.716256	-0.983579	-1.12249	-1.18129	-1.21264	-1.22358	-1.23089	-1.22278	0.0302944	0.0930295	0.245806	0.58869	0.968222	0.775508	0.0652034	-0.76762	-1.27692	-1.52608	-1.62361	-1.68591	-1.72479	-1.71816	-1.72109	0.0261856	0.0816003	0.220218	0.57878	1.08619	1.28984	0.496725	-0.651939	-1.53047	-1.98364	-2.20045	-2.31417	-2.34996	-2.36702	-2.3772	0.169707	0.280963	0.274794	0.395893	0.35275	0.35275	0.35275	0.35275	0.35275	0.35275	0.35275	0.35275	0.35275	0.35275	0.35275	0.35275	0.35275	0.35275	0.35275	-7.40078	0.441789	-0.716795	0.607118	-0.330588	1.63444	0.089329	-0.410719	0.632469	-0.25364	4.03627	-0.00148825	-0.0197572	0.280348	0.0157716	-0.140774	-0.0496825	0.0926838	0.190388	0.0872216	4.50772	0.101922	-0.595881	4.49233	0.102294	-0.02689368126974	-600.742662	-25.682305	138.353346	-3996.30153	0.109554	0.031905	-0.221296	0.0340577	-0.0120083	0.00434351	0.0777518	0.197772	0.0277663	0.298951	0.207755	0.0846084	-0.0360851	0.224817	1.805	-0.00680092	0.746818	1
731753223800	731753223800	-0.230125	0.184901	0.462416	0.876964	1.30786	1.14267	0.248149	-0.734146	-1.46082	-1.81929	-1.97506	-2.05309	-2.0908	-2.09544	-2.10209	-2.10997	0.162791	0.424579	0.900986	1.43713	1.73166	0.900124	-0.469022	-1.70083	-2.37243	-2.69957	-2.87648	-2.94805	-2.9823	-2.99495	-3.01613	0.142394	0.393133	0.845439	1.52241	2.04726	1.63006	0.136008	-1.76447	-2.9881	-3.58829	-3.89276	-4.03155	-4.10914	-4.12948	-4.14344	0.192956	0.490186	0.951314	1.39856	1.34414	0.559814	-0.345891	-0.948634	-1.22144	-1.34537	-1.40415	-1.43994	-1.45435	-1.45203	-1.45517	0.170596	0.450685	0.950353	1.57554	1.92441	1.28143	0.0229881	-1.05756	-1.60165	-1.84222	-1.96804	-2.01318	-2.04907	-2.05322	-2.05402	0.148665	0.405706	0.909517	1.67591	2.29044	2.09197	0.741242	-0.916366	-1.96667	-2.41387	-2.65749	-2.78218	-2.80021	-2.81013	-2.83458	0.279008	0.407997	0.430473	0.612552	0.579797	0.579797	0.579797	0.579797	0.579797	0.579797	0.579797	0.579797	0.579797	0.579797	0.579797	0.579797	0.579797	0.579797	0.579797	-1.52478	0.585997	-0.795997	0.793369	-1.31997	4.17496	0.108937	-0.617694	-0.0196387	-0.701357	3.3858	0.0142532	-0.368323	-0.290151	-0.356621	0.0530939	-0.0592629	-0.228197	-0.214062	-0.22107	5.3967	0.13152	-1.01814	4.28403	0.0671296	-0.01618664824902	-632.847155	-26.2751744	133.424195	-3520.58643	0.085759	0.032602	-0.195309	-0.0148496	-0.00529032	0.00957143	0.0374508	0.192957	0.0226757	0.155348	0.13173	-0.0543189	-0.00807897	0.261601	1.675	0.0729141	0.579818	1
